filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751868460.7970657,883.3666167259216,0,"{Assertion_Failure@83,Reentrancy@44,Reentrancy@54,Transaction_Order_Dependency@23}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751869403.2485726,882.4329459667206,0,"{Assertion_Failure@83,Reentrancy@54,Transaction_Order_Dependency@30,Transaction_Order_Dependency@43,Transaction_Order_Dependency@56}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751870342.6343806,882.7465469837189,0,"{Assertion_Failure@75,Reentrancy@52,Transaction_Order_Dependency@33,Transaction_Order_Dependency@42,Transaction_Order_Dependency@54}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751871282.081249,881.9502091407776,0,"{Assertion_Failure@72,Block_Dependency@17,Block_Dependency@26,Reentrancy@29,Transaction_Order_Dependency@16}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x8c7777c45481dba411450c228cb692ac3d550344.sol,0x8c7777c45481dba411450c228cb692ac3d550344.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751872221.486197,882.4985821247101,0,"{Assertion_Failure@64,Reentrancy@41,Transaction_Order_Dependency@29}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/guess_the_random_number.sol,guess_the_random_number.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751873161.5709524,1.6799159049987793,254,{},{},"{EXIT_CODE_254,Problem while deploying contract GuessTheRandomNumberChallenge using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/short_address_example.sol,short_address_example.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751873165.6520154,892.2813823223114,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/smart_billions.sol,smart_billions.sol,confuzzius,solidity,,2022/12/31,20250707_0720,1751874064.3515997,445.6189332008362,0,"{Assertion_Failure@11,Assertion_Failure@146,Assertion_Failure@155,Assertion_Failure@172,Assertion_Failure@177,Assertion_Failure@268,Block_Dependency@323,Block_Dependency@361,Block_Dependency@381,Block_Dependency@517,Block_Dependency@518,Block_Dependency@523,Block_Dependency@550,Block_Dependency@552,Block_Dependency@574,Block_Dependency@618,Block_Dependency@626,Block_Dependency@646,Block_Dependency@647,Integer_Overflow@318,Leaking_Ether@372,Leaking_Ether@382,Transaction_Order_Dependency@643}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,20250707_0720,1751866049.7789638,2.7908194065093994,0,{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,20250707_0720,1751866482.7435718,2.717169761657715,0,{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
