filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751648883.9672394,712.0034730434418,0,{Integer_Overflow@264},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751649598.5090566,892.2341651916504,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751644776.4040298,894.4240794181824,0,{Integer_Overflow@14},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751637464.228104,892.5534496307373,0,{Integer_Overflow@17},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751647951.2418664,893.1348655223846,0,"{Block_Dependency@38,Transaction_Order_Dependency@42}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751633449.5866387,892.7744143009186,0,"{Block_Dependency@63,Block_Dependency@79,Integer_Overflow@63}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,confuzzius,solidity,,2022/12/31,20250704_1434,1751634603.2988918,1.7430593967437744,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,conkas,solidity,,2022/11/11,20250704_1434,1751647671.8043668,129.49281692504883,0,{Integer_Overflow@264},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,conkas,solidity,,2022/11/11,20250704_1434,1751648877.5811198,1.0798962116241455,0,{Integer_Overflow@18},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,conkas,solidity,,2022/11/11,20250704_1434,1751632503.4136522,1.680462121963501,0,{Integer_Overflow@14},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,conkas,solidity,,2022/11/11,20250704_1434,1751634601.4511142,1.8466806411743164,0,{Integer_Overflow@17},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,conkas,solidity,,2022/11/11,20250704_1434,1751649597.0642602,1.4431712627410889,0,"{Integer_Overflow,Integer_Overflow@42,Integer_Underflow@42,Reentrancy@46}",{},{},{}
