filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751692857.7977822,883.170177936554,0,"{Assertion_Failure@83,Reentrancy@54,Transaction_Order_Dependency@23,Transaction_Order_Dependency@43}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751690732.0372815,883.2269523143768,0,"{Assertion_Failure@83,Reentrancy@44,Reentrancy@54,Transaction_Order_Dependency@23,Transaction_Order_Dependency@30,Transaction_Order_Dependency@43,Transaction_Order_Dependency@56}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751670412.5574865,882.7935900688171,0,"{Assertion_Failure@75,Reentrancy@52,Transaction_Order_Dependency@33,Transaction_Order_Dependency@42}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751675007.1843245,883.3296341896057,0,"{Assertion_Failure@72,Block_Dependency@17,Block_Dependency@26,Reentrancy@29,Transaction_Order_Dependency@16}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x8c7777c45481dba411450c228cb692ac3d550344.sol,0x8c7777c45481dba411450c228cb692ac3d550344.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751672311.340828,884.2047898769379,0,"{Assertion_Failure@64,Reentrancy@41,Transaction_Order_Dependency@29,Transaction_Order_Dependency@43}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/guess_the_random_number.sol,guess_the_random_number.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751685477.9372797,2.401062250137329,254,{},{},"{EXIT_CODE_254,Problem while deploying contract GuessTheRandomNumberChallenge using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/short_address_example.sol,short_address_example.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751676927.9452395,892.6479759216309,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/smart_billions.sol,smart_billions.sol,confuzzius,solidity,,2022/12/31,20250705_0022,1751681557.1794455,446.66466760635376,0,"{Assertion_Failure@11,Assertion_Failure@146,Assertion_Failure@155,Assertion_Failure@172,Assertion_Failure@177,Assertion_Failure@268,Assertion_Failure@279,Block_Dependency@361,Block_Dependency@517,Block_Dependency@518,Block_Dependency@550,Block_Dependency@552,Block_Dependency@560,Block_Dependency@574,Block_Dependency@618,Block_Dependency@626,Block_Dependency@646,Block_Dependency@647}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,conkas,solidity,,2022/11/11,20250705_0022,1751681497.5038884,59.674846172332764,0,"{Integer_Overflow@43,Integer_Overflow@73,Integer_Overflow@83,Integer_Overflow@87,Integer_Overflow@94,Integer_Underflow@94,Reentrancy@44,Reentrancy@54,Reentrancy@57,Time_Manipulation@91,Time_Manipulation@94}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,conkas,solidity,,2022/11/11,20250705_0022,1751691747.9815798,62.254392862319946,0,"{Integer_Overflow@43,Integer_Overflow@73,Integer_Overflow@83,Integer_Overflow@87,Integer_Overflow@94,Integer_Underflow@94,Reentrancy@44,Reentrancy@54,Reentrancy@57,Time_Manipulation@91,Time_Manipulation@94}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,conkas,solidity,,2022/11/11,20250705_0022,1751686292.636794,59.56681728363037,0,"{Integer_Overflow@42,Integer_Overflow@64,Integer_Overflow@75,Integer_Overflow@79,Integer_Overflow@86,Integer_Underflow@86,Reentrancy@43,Reentrancy@52,Reentrancy@55,Time_Manipulation@83,Time_Manipulation@86}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,conkas,solidity,,2022/11/11,20250705_0022,1751671352.4682355,61.72660970687866,0,"{Integer_Overflow@16,Integer_Overflow@62,Integer_Overflow@72,Integer_Overflow@76,Integer_Overflow@83,Reentrancy@18,Reentrancy@29,Reentrancy@32,Time_Manipulation@17,Time_Manipulation@80,Time_Manipulation@83}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x8c7777c45481dba411450c228cb692ac3d550344.sol,0x8c7777c45481dba411450c228cb692ac3d550344.sol,conkas,solidity,,2022/11/11,20250705_0022,1751674026.3344293,60.541889667510986,0,"{Integer_Overflow@29,Integer_Overflow@53,Integer_Overflow@64,Integer_Overflow@68,Integer_Overflow@75,Integer_Underflow@75,Reentrancy@30,Reentrancy@41,Reentrancy@44,Time_Manipulation@72,Time_Manipulation@75}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/guess_the_random_number.sol,guess_the_random_number.sol,conkas,solidity,,2022/11/11,20250705_0022,1751685480.3396122,1.7596125602722168,0,{Reentrancy@26},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/short_address_example.sol,short_address_example.sol,conkas,solidity,,2022/11/11,20250705_0022,1751691743.4776833,1.5198850631713867,0,{Integer_Overflow@21},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/smart_billions.sol,smart_billions.sol,conkas,solidity,,2022/11/11,20250705_0022,1751673199.0312033,827.3022136688232,0,"{Integer_Overflow@339,Integer_Overflow@401,Integer_Overflow@410,Integer_Overflow@416,Integer_Overflow@417,Integer_Overflow@418,Integer_Overflow@421,Integer_Overflow@422,Integer_Overflow@468,Integer_Overflow@639,Integer_Overflow@646,Integer_Overflow@652,Integer_Overflow@675,Integer_Overflow@719,Integer_Overflow@737,Integer_Underflow@344,Integer_Underflow@345,Integer_Underflow@364,Integer_Underflow@403,Integer_Underflow@723,Reentrancy@372,Transaction_Ordering_Dependence@372}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751687449.8334625,53.175411224365234,0,"{Money_flow,Straw_man_contract@57}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751676873.5607905,54.38378715515137,0,"{Money_flow,Straw_man_contract@57}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751669183.6712847,54.11601543426514,0,"{Money_flow,Straw_man_contract@55}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751689715.0318155,51.95197343826294,0,"{Money_flow,Straw_man_contract@32}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x8c7777c45481dba411450c228cb692ac3d550344.sol,0x8c7777c45481dba411450c228cb692ac3d550344.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751680699.7879584,53.76826810836792,0,"{Money_flow,Straw_man_contract@44}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/guess_the_random_number.sol,guess_the_random_number.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751686352.2049382,1.8739547729492188,0,{Money_flow},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/short_address_example.sol,short_address_example.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751691746.3088963,1.6704847812652588,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/smart_billions.sol,smart_billions.sol,honeybadger,solidity,,2023/02/27,20250705_0022,1751682003.8457358,761.7412428855896,0,{Money_flow},{},{SYMBOLIC EXECUTION TIMEOUT},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,maian,solidity,,2022/11/11,20250705_0022,1751691868.717557,89.90105628967285,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,maian,solidity,,2022/11/11,20250705_0022,1751686356.300967,82.46086883544922,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/QuartoSplit/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,maian,solidity,,2022/11/11,20250705_0022,1751694654.852369,65.4800283908844,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
