filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,classified_findings,infos,errors,fails
samples/Split3/roulette.sol,roulette.sol,confuzzius,solidity,,2022/12/31,20250918_1524,1758210531.840446,1.964622974395752,0,{Block_Dependency@20},{WEAK_RANDOMNESS},{},{},{}
samples/Split3/roulette.sol,roulette.sol,conkas,solidity,,2022/11/11,20250918_1524,1758210112.955561,1.4962899684906006,0,"{Time_Manipulation@18,Time_Manipulation@20,Time_Manipulation@21}",{BLOCK_DEPENDENCE},{},{},{}
samples/Split3/roulette.sol,roulette.sol,honeybadger,solidity,,2023/02/27,20250918_1524,1758209048.6181629,34.504613161087036,0,{},{},{},{},{}
samples/Split3/roulette.sol,roulette.sol,maian,solidity,,2022/11/11,20250918_1524,1758209083.1240692,1025.6565427780151,0,{},{},{},{Transaction HexBytes('0x5da8351866753af5d4026f805e12ac98c083ad6e},{}
samples/Split3/roulette.sol,roulette.sol,manticore-0.3.7,solidity,,2022/11/17,20250918_1524,1758210521.52335,2.687295913696289,0,{},{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
samples/Split3/roulette.sol,roulette.sol,mythril-0.24.7,solidity,,2024/03/24,20250918_1524,1758210119.255927,402.26404786109924,1,"{Dependence_on_predictable_environment_variable_SWC_116@18,Dependence_on_predictable_environment_variable_SWC_116@21,Transaction_Order_Dependence_SWC_114@22,Unprotected_Ether_Withdrawal_SWC_105@22}","{ARBITRARY_SEND,BLOCK_DEPENDENCE,FRONT_RUNNING,TOD,UNLOCKED_ETHER}",{},{},{}
samples/Split3/roulette.sol,roulette.sol,osiris,solidity,,2023/02/27,20250918_1524,1758210108.784916,2.6599879264831543,0,{},{},{},{},{}
samples/Split3/roulette.sol,roulette.sol,oyente,solidity,,2023/02/27,20250918_1524,1758210116.946826,2.307612895965576,0,{},{},{},{},{}
samples/Split3/roulette.sol,roulette.sol,securify,solidity,,2022/11/17,20250918_1524,1758210114.453459,2.491891860961914,0,{},{},{},{},{}
samples/Split3/roulette.sol,roulette.sol,semgrep,solidity,,2023/08/21,20250918_1524,1758210524.212971,2.3897969722747803,0,{},{},{},{},{}
samples/Split3/roulette.sol,roulette.sol,sfuzz,solidity,,2023/03/02,20250918_1524,1758210526.6045382,0.8513379096984863,139,{},{},{},{},"{DOCKER_SEGV,exception (Segmentation fault)}"
samples/Split3/roulette.sol,roulette.sol,slither-0.10.4,solidity,,2024/04/30,20250918_1524,1758210533.806798,0.8220770359039307,255,"{arbitrary_send_eth@15,incorrect_equality@15,solc_version,solc_version@7,timestamp@15,weak_prng@15}","{ARBITRARY_SEND,BLOCK_DEPENDENCE,INTEGER_OVERFLOW,OUTDATED_COMPILER,OVERFLOW,UNLOCKED_ETHER,WEAK_RANDOMNESS}",{},{},{}
samples/Split3/roulette.sol,roulette.sol,smartcheck,solidity,,2022/11/14,20250918_1524,1758210527.457601,4.3810060024261475,0,"{SOLIDITY_EXACT_TIME@18,SOLIDITY_EXACT_TIME@21,SOLIDITY_LOCKED_MONEY@9,SOLIDITY_PRAGMAS_VERSION@7,SOLIDITY_UPGRADE_TO_050@15}","{BLOCK_DEPENDENCE,DOS_GAS_LIMIT,GREEDY_CONTRACT,OUTDATED_SOLC,VERSION_PRAGMA}",{},{},{}
samples/Split3/roulette.sol,roulette.sol,solhint-3.3.8,solidity,,2023/02/12,20250918_1524,1758210111.446878,1.5071229934692383,1,"{compiler_version@7,no_complex_fallback@15,no_empty_blocks@12,not_rely_on_time@18,not_rely_on_time@20,not_rely_on_time@21,reason_string@16,reason_string@18}","{BLOCK_DEPENDENCE,UNCLASSIFIED}",{},{EXIT_CODE_1},{}
