filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/ERC20.sol,ERC20.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751958570.8918765,441.7951810359955,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/FindThisHash.sol,FindThisHash.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751959015.107188,892.5176439285278,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751955817.7135286,892.4419159889221,0,"{Leaking_Ether@31,Transaction_Order_Dependency@24}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/roulette.sol,roulette.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751959939.8325474,892.1470386981964,0,"{Block_Dependency@18,Block_Dependency@20}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/unprotected0.sol,unprotected0.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751960834.451802,892.9425983428955,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751956781.6944146,892.1788289546967,0,"{Assertion_Failure@24,Transaction_Order_Dependency@25,Transaction_Order_Dependency@31}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,confuzzius,solidity,,2022/12/31,20250708_0802,1751957676.2939115,892.1828396320343,0,"{Assertion_Failure@24,Leaking_Ether@38,Transaction_Order_Dependency@20,Transaction_Order_Dependency@25,Transaction_Order_Dependency@31}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/ERC20.sol,ERC20.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954576.8225257,1.7085251808166504,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/FindThisHash.sol,FindThisHash.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954625.3652656,1.1311078071594238,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954632.6515307,1.163390874862671,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/roulette.sol,roulette.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954651.13141,1.1186668872833252,0,"{Time_Manipulation@18,Time_Manipulation@20,Time_Manipulation@21}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/unprotected0.sol,unprotected0.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954661.8536584,1.0519905090332031,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954669.1189911,1.1276469230651855,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250708_0802,1751954704.847953,1.125739574432373,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/ERC20.sol,ERC20.sol,honeybadger,solidity,,2023/02/27,20250708_0802,1751955689.5723648,5.143708944320679,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/FindThisHash.sol,FindThisHash.sol,honeybadger,solidity,,2023/02/27,20250708_0802,1751955769.2071028,13.735126256942749,0,{},{},{},{}
