filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,classified_findings,infos,errors,fails
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,confuzzius,solidity,,2022/12/31,20250919_1126,1758281173.0685709,892.19833111763,0,"{Leaking_Ether@31,Transaction_Order_Dependency@24}","{ARBITRARY_SEND,FRONT_RUNNING,TOD,UNLOCKED_ETHER}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,conkas,solidity,,2022/11/11,20250919_1126,1758282111.3247948,1.535717248916626,0,"{Reentrancy@23,Reentrancy@31,Transaction_Ordering_Dependence@23,Transaction_Ordering_Dependence@31}","{FRONT_RUNNING,REENTRANCY,TOD}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,honeybadger,solidity,,2023/02/27,20250919_1126,1758282746.223765,2.3501460552215576,0,{Money_flow},{UNCLASSIFIED},{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,maian,solidity,,2022/11/11,20250919_1126,1758282116.54669,456.71433186531067,0,{},{},{},{Transaction HexBytes('0x03d40e45e87d76fc93da7b0b2125145fa4210941},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,manticore-0.3.7,solidity,,2022/11/17,20250919_1126,1758282065.27246,11.453723907470703,0,{},{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,mythril-0.24.7,solidity,,2024/03/24,20250919_1126,1758282089.376399,21.946284770965576,1,"{Transaction_Order_Dependence_SWC_114@31,Unprotected_Ether_Withdrawal_SWC_105@31}","{ARBITRARY_SEND,FRONT_RUNNING,TOD,UNLOCKED_ETHER}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,osiris,solidity,,2023/02/27,20250919_1126,1758282744.241843,1.980539083480835,0,"{Concurrency_bug@23,Concurrency_bug@31}","{FRONT_RUNNING,TOD}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,oyente,solidity,,2023/02/27,20250919_1126,1758282752.9185688,1.9736011028289795,1,{Transaction_Ordering_Dependence_TOD},"{FRONT_RUNNING,TOD}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,securify,solidity,,2022/11/17,20250919_1126,1758282076.7281542,11.666272640228271,137,{DAOConstantGas},"{GREEDY_CONTRACT,REENTRANCY}",{analysis incomplete},{},{DOCKER_KILL_OOM}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,semgrep,solidity,,2023/08/21,20250919_1126,1758282114.255863,2.289320945739746,0,{},{},{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,sfuzz,solidity,,2023/03/02,20250919_1126,1758282573.265701,170.97098183631897,137,{Gasless_Send},{UNCLASSIFIED},{},{},"{DOCKER_KILL_OOM,exception (Killed)}"
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,slither-0.10.4,solidity,,2024/04/30,20250919_1126,1758282088.399025,0.9755759239196777,255,"{events_maths@18,reentrancy_unlimited_gas@18,reentrancy_unlimited_gas@27,solc_version,solc_version@7}","{BLOCK_DEPENDENCE,INTEGER_OVERFLOW,OUTDATED_COMPILER,OVERFLOW,REENTRANCY,UNCLASSIFIED}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,smartcheck,solidity,,2022/11/14,20250919_1126,1758282748.575708,4.341346025466919,0,"{SOLIDITY_PRAGMAS_VERSION@7,SOLIDITY_VISIBILITY@27}","{DEFAULT_VISIBILITY,UNINITIALIZED_STORAGE,VERSION_PRAGMA}",{},{},{}
samples/Split3/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,solhint-3.3.8,solidity,,2023/02/12,20250919_1126,1758282112.862025,1.3924548625946045,1,"{compiler_version@7,func_visibility@27,reason_string@19,reason_string@21,reason_string@28,reason_string@29,reentrancy@24,reentrancy@32}","{REENTRANCY,UNCLASSIFIED}",{},{EXIT_CODE_1},{}
