filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/etherbank.sol,etherbank.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751841766.0990975,893.2304966449738,0,"{Reentrancy@21,Transaction_Order_Dependency@15}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751842666.5761697,892.2671201229095,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/modifier_reentrancy.sol,modifier_reentrancy.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751843565.8428972,874.8690428733826,0,{Reentrancy@21},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/reentrance.sol,reentrance.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751844449.240597,892.0567471981049,0,"{Reentrancy@24,Transaction_Order_Dependency@14,Unhandled_Exception@24}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/reentrancy_dao.sol,reentrancy_dao.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751845347.4370553,892.9134426116943,0,"{Reentrancy@18,Transaction_Order_Dependency@25,Transaction_Order_Dependency@26}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/timelock.sol,timelock.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751846246.9239275,892.4931120872498,0,"{Block_Dependency@27,Integer_Overflow@22,Transaction_Order_Dependency@16}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/token.sol,token.sol,confuzzius,solidity,,2022/12/31,20250707_0039,1751847146.1869252,891.9430677890778,0,"{Integer_Overflow@20,Integer_Overflow@22,Integer_Overflow@23}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/etherbank.sol,etherbank.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,20250707_0039,1751841623.7629309,1.7081067562103271,0,{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/insecure_transfer.sol,insecure_transfer.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0039,1751841642.7103775,1.070922613143921,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/modifier_reentrancy.sol,modifier_reentrancy.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0039,1751841685.0996187,1.2240984439849854,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/reentrance.sol,reentrance.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,20250707_0039,1751841688.813898,1.0864167213439941,0,{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/reentrancy_dao.sol,reentrancy_dao.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,20250707_0039,1751841721.2581537,1.0565266609191895,0,{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/timelock.sol,timelock.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0039,1751841740.3959193,1.2265324592590332,0,"{Time_Manipulation@17,Time_Manipulation@27}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/token.sol,token.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0039,1751841762.4689875,1.152385950088501,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/etherbank.sol,etherbank.sol,honeybadger,solidity,,2023/02/27,20250707_0039,1751842661.8670688,2.1907620429992676,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/insecure_transfer.sol,insecure_transfer.sol,honeybadger,solidity,,2023/02/27,20250707_0039,1751843561.546946,1.6536452770233154,0,{},{},{},{}
