filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/etherbank.sol,etherbank.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751900238.655473,292.50271368026733,0,"{Reentrancy@21,Transaction_Order_Dependency@15}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751902574.9247804,291.7562954425812,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/modifier_reentrancy.sol,modifier_reentrancy.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751901635.812081,273.32739067077637,0,{Reentrancy@21},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/reentrance.sol,reentrance.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751903211.1695065,291.74710512161255,0,"{Reentrancy@24,Transaction_Order_Dependency@14,Unhandled_Exception@24}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/reentrancy_dao.sol,reentrancy_dao.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751900534.27562,291.9792482852936,0,"{Reentrancy@18,Transaction_Order_Dependency@25,Transaction_Order_Dependency@26}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/timelock.sol,timelock.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751903801.6934488,292.04156017303467,0,"{Block_Dependency@17,Block_Dependency@27,Integer_Overflow@22,Transaction_Order_Dependency@16}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/token.sol,token.sol,confuzzius,solidity,,2022/12/31,20250707_1649,1751902280.0359282,291.9430043697357,0,"{Integer_Overflow@20,Integer_Overflow@22,Integer_Overflow@23}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/etherbank.sol,etherbank.sol,conkas,solidity,,2022/11/11,20250707_1649,1751901613.8244576,1.7430577278137207,0,"{Reentrancy@21,Transaction_Ordering_Dependence@21}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/insecure_transfer.sol,insecure_transfer.sol,conkas,solidity,,2022/11/11,20250707_1649,1751904264.6336737,1.5890448093414307,0,{Integer_Overflow@18},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/PrimoSplit/modifier_reentrancy.sol,modifier_reentrancy.sol,conkas,solidity,,2022/11/11,20250707_1649,1751904602.3111112,2.0719404220581055,0,"{Reentrancy@21,Reentrancy@47}",{},{},{}
