filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,classified_findings,infos,errors,fails
samples/Split1/etherbank.sol,etherbank.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812429.7051258,3.7255406379699707,0,"{Reentrancy@21,Transaction_Order_Dependency@15}","{FRONT_RUNNING,REENTRANCY,TOD}",{},{},{}
samples/Split1/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812435.8670754,1.9459874629974365,0,{},{},{},{},{}
samples/Split1/modifier_reentrancy.sol,modifier_reentrancy.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812468.352832,2.821958541870117,0,{},{},{},{},{}
samples/Split1/reentrance.sol,reentrance.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812505.7685301,3.0971615314483643,0,"{Reentrancy@24,Unhandled_Exception@24}","{LOW_LEVEL_CALL,REENTRANCY}",{},{},{}
samples/Split1/reentrancy_dao.sol,reentrancy_dao.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812539.3539135,2.6346471309661865,0,"{Reentrancy@18,Transaction_Order_Dependency@25}","{FRONT_RUNNING,REENTRANCY,TOD}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
samples/Split1/timelock.sol,timelock.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812544.4148412,3.8335421085357666,0,"{Block_Dependency@17,Block_Dependency@27}",{WEAK_RANDOMNESS},{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{}
samples/Split1/token.sol,token.sol,confuzzius,solidity,,2022/12/31,d_20250902_1319,1756812582.275041,3.625152587890625,0,"{Integer_Overflow@20,Integer_Overflow@22,Integer_Overflow@23}","{INTEGER_OVERFLOW,OVERFLOW}",{},{},{}
samples/Split1/etherbank.sol,etherbank.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,d_20250902_1319,1756812040.0828116,1.5418708324432373,0,{},{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
samples/Split1/insecure_transfer.sol,insecure_transfer.sol,conkas,solidity,-vt time_manipulation,2022/11/11,d_20250902_1319,1756812063.353695,1.040863037109375,0,{},{},{},{},{}
samples/Split1/modifier_reentrancy.sol,modifier_reentrancy.sol,conkas,solidity,-vt time_manipulation,2022/11/11,d_20250902_1319,1756812098.2759683,1.2640447616577148,0,{},{},{},{},{}
samples/Split1/reentrance.sol,reentrance.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,d_20250902_1319,1756812130.1908586,1.0213143825531006,0,{},{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
samples/Split1/reentrance.sol,reentrance.sol,conkas,solidity,-vt unchecked_ll_calls,2022/11/11,d_20250902_1319,1756812473.626698,1.6403005123138428,0,{Unchecked_Low_Level_Call@24},{LOW_LEVEL_CALL},{},{},{}
samples/Split1/reentrancy_dao.sol,reentrancy_dao.sol,conkas,solidity,"-vt time_manipulation,unchecked_ll_calls",2022/11/11,d_20250902_1319,1756812152.5556636,1.0447843074798584,0,{},{},{},{},"{""exception (KeyError: 'time_manipulation,unchecked_ll_calls')""}"
samples/Split1/timelock.sol,timelock.sol,conkas,solidity,-vt time_manipulation,2022/11/11,d_20250902_1319,1756812159.5099378,1.49729323387146,0,"{Time_Manipulation@17,Time_Manipulation@27}",{BLOCK_DEPENDENCE},{},{},{}
samples/Split1/token.sol,token.sol,conkas,solidity,-vt time_manipulation,2022/11/11,d_20250902_1319,1756812195.1763794,1.070115089416504,0,{},{},{},{},{}
samples/Split1/etherbank.sol,etherbank.sol,maian,solidity,,2022/11/11,d_20250902_1319,1756812389.1545348,25.604485034942627,,{No_prodigal_vulnerability_found},{UNCLASSIFIED},{},{},{DOCKER_TIMEOUT}
samples/Split1/insecure_transfer.sol,insecure_transfer.sol,maian,solidity,,2022/11/11,d_20250902_1319,1756812225.3473525,25.7559015750885,,"{No_Ether_leak_no_send,Not_destructible_no_self_destruct}","{SUICIDAL,UNLOCKED_ETHER}",{},{},{DOCKER_TIMEOUT}
samples/Split1/modifier_reentrancy.sol,modifier_reentrancy.sol,maian,solidity,,2022/11/11,d_20250902_1319,1756812440.2466226,25.668822526931763,,"{No_Ether_leak_no_send,Not_destructible_no_self_destruct}","{SUICIDAL,UNLOCKED_ETHER}",{},{},{DOCKER_TIMEOUT}
samples/Split1/reentrance.sol,reentrance.sol,maian,solidity,,2022/11/11,d_20250902_1319,1756812477.6974106,25.64012622833252,,"{No_prodigal_vulnerability_found,Not_destructible_no_self_destruct}","{SUICIDAL,UNCLASSIFIED}",{},{},{DOCKER_TIMEOUT}
samples/Split1/reentrancy_dao.sol,reentrancy_dao.sol,maian,solidity,,2022/11/11,d_20250902_1319,1756812511.299608,25.62624764442444,,{Not_destructible_no_self_destruct},{SUICIDAL},{},{},{DOCKER_TIMEOUT}
