filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/BECToken.sol,BECToken.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751151186.8778527,453.667427778244,0,{Integer_Overflow},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751153098.5796504,591.9045882225037,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751153773.3864112,592.3875119686127,0,{Integer_Overflow},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751154436.1309335,592.190286397934,0,{Integer_Overflow},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/lottery.sol,lottery.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751155094.1122196,592.1319444179535,0,"{Block_Dependency,Transaction_Order_Dependency}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751155789.1943927,591.9794180393219,0,"{Block_Dependency,Integer_Overflow}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/random_number_generator.sol,random_number_generator.sol,confuzzius,solidity,,2022/12/31,20250629_0053,1751157114.7707164,1.8141703605651855,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/BECToken.sol,BECToken.sol,maian,solidity,,2022/11/11,20250629_0053,1751151643.0296817,217.40919137001038,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,maian,solidity,,2022/11/11,20250629_0053,1751153692.9649189,34.69728922843933,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,maian,solidity,,2022/11/11,20250629_0053,1751154368.313226,38.073076009750366,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,maian,solidity,,2022/11/11,20250629_0053,1751155030.822603,34.38234519958496,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/lottery.sol,lottery.sol,maian,solidity,,2022/11/11,20250629_0053,1751155688.6854715,37.07862186431885,0,"{No_Ether_lock_Ether_refused,No_prodigal_vulnerability_found}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,maian,solidity,,2022/11/11,20250629_0053,1751156383.617256,33.02992272377014,0,{No_prodigal_vulnerability_found},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/random_number_generator.sol,random_number_generator.sol,maian,solidity,,2022/11/11,20250629_0053,1751157118.9899678,27.146604299545288,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/BECToken.sol,BECToken.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751151862.862401,610.8885896205902,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751153730.183573,17.79562282562256,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751154408.7949102,5.213003873825073,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751155067.618888,5.049163341522217,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/lottery.sol,lottery.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751155728.2027478,31.25286602973938,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751156419.0726094,71.72527480125427,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/random_number_generator.sol,random_number_generator.sol,manticore-0.3.7,solidity,,2022/11/17,20250629_0053,1751157148.5592117,1.383479118347168,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/BECToken.sol,BECToken.sol,mythril-0.24.7,solidity,,2024/03/24,20250629_0053,1751152476.2021427,610.8607335090637,,{},{},{},{DOCKER_TIMEOUT}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,mythril-0.24.7,solidity,,2024/03/24,20250629_0053,1751153750.5143335,12.016063928604126,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,mythril-0.24.7,solidity,,2024/03/24,20250629_0053,1751154416.4192235,9.450215578079224,1,{Integer_Arithmetic_Bugs_SWC_101},{},{},{}
