filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,classified_findings,infos,errors,fails
samples/Split2/BECToken.sol,BECToken.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756817966.0152726,24.185489416122437,,{Integer_Overflow@264},"{INTEGER_OVERFLOW,OVERFLOW}",{},{},{DOCKER_TIMEOUT}
samples/Split2/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756817789.9986136,2.2094645500183105,0,{},{},{},{},{}
samples/Split2/integer_overflow_1.sol,integer_overflow_1.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756817992.6096668,1.9875545501708984,0,{Integer_Overflow@14},"{INTEGER_OVERFLOW,OVERFLOW}",{},{},{}
samples/Split2/integer_overflow_add.sol,integer_overflow_add.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756817997.016304,2.065150737762451,0,{Integer_Overflow@17},"{INTEGER_OVERFLOW,OVERFLOW}",{},{},{}
samples/Split2/lottery.sol,lottery.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756817700.3703845,4.877761363983154,0,"{Block_Dependency@38,Transaction_Order_Dependency@42}","{FRONT_RUNNING,TOD,WEAK_RANDOMNESS}",{},{},{}
samples/Split2/open_address_lottery.sol,open_address_lottery.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756817897.821819,6.107884883880615,0,"{Block_Dependency@63,Block_Dependency@79}",{WEAK_RANDOMNESS},{},{},{}
samples/Split2/random_number_generator.sol,random_number_generator.sol,confuzzius,solidity,,2022/12/31,20250902_1449,1756818001.5157554,1.6586182117462158,0,{},{},{},{},{}
samples/Split2/BECToken.sol,BECToken.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817446.3331034,25.577385902404785,,{},{},{},{},{DOCKER_TIMEOUT}
samples/Split2/insecure_transfer.sol,insecure_transfer.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817490.0082238,1.0404791831970215,0,{},{},{},{},{}
samples/Split2/integer_overflow_1.sol,integer_overflow_1.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817496.8789263,1.0796420574188232,0,{},{},{},{},{}
samples/Split2/integer_overflow_add.sol,integer_overflow_add.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817503.790213,0.9618396759033203,0,{},{},{},{},{}
samples/Split2/lottery.sol,lottery.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817507.1656535,1.2834627628326416,0,{},{},{},{},{}
samples/Split2/open_address_lottery.sol,open_address_lottery.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817540.3033063,1.647498369216919,0,{Time_Manipulation@73},{BLOCK_DEPENDENCE},{},{},{}
samples/Split2/random_number_generator.sol,random_number_generator.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250902_1449,1756817585.2671337,0.9855623245239258,0,{},{},{},{},{}
samples/Split2/BECToken.sol,BECToken.sol,maian,solidity,,2022/11/11,20250902_1449,1756817937.9030018,25.705907583236694,,"{No_Ether_leak_no_send,Not_destructible_no_self_destruct}","{SUICIDAL,UNLOCKED_ETHER}",{},{},{DOCKER_TIMEOUT}
samples/Split2/insecure_transfer.sol,insecure_transfer.sol,maian,solidity,,2022/11/11,20250902_1449,1756817630.0357566,25.66647958755493,,{Not_destructible_no_self_destruct},{SUICIDAL},{},{},{DOCKER_TIMEOUT}
samples/Split2/integer_overflow_1.sol,integer_overflow_1.sol,maian,solidity,,2022/11/11,20250902_1449,1756817798.070553,25.626883506774902,,"{No_Ether_leak_no_send,Not_destructible_no_self_destruct}","{SUICIDAL,UNLOCKED_ETHER}",{},{},{DOCKER_TIMEOUT}
samples/Split2/integer_overflow_add.sol,integer_overflow_add.sol,maian,solidity,,2022/11/11,20250902_1449,1756817829.495273,25.577599048614502,,{Not_destructible_no_self_destruct},{SUICIDAL},{},{},{DOCKER_TIMEOUT}
samples/Split2/lottery.sol,lottery.sol,maian,solidity,-c 0,2022/11/11,20250902_1449,1756817510.8515346,10.386101007461548,0,{},{},{},{},{}
samples/Split2/open_address_lottery.sol,open_address_lottery.sol,maian,solidity,,2022/11/11,20250902_1449,1756817716.0524652,25.63806915283203,,{},{},{},{},{DOCKER_TIMEOUT}
samples/Split2/random_number_generator.sol,random_number_generator.sol,maian,solidity,,2022/11/11,20250902_1449,1756817909.7775965,25.71786379814148,,"{No_Ether_leak_no_send,Not_destructible_no_self_destruct}","{SUICIDAL,UNLOCKED_ETHER}",{},{},{DOCKER_TIMEOUT}
samples/Split2/BECToken.sol,BECToken.sol,mythril-0.24.7,solidity,,2024/03/24,20250902_1449,1756817593.7895706,25.818994760513306,,{},{},{},{},{DOCKER_TIMEOUT}
samples/Split2/insecure_transfer.sol,insecure_transfer.sol,mythril-0.24.7,solidity,--modules ArbitraryDelegateCall,2024/03/24,20250902_1449,1756817477.71825,9.852581262588501,0,{},{},{},{},{}
samples/Split2/integer_overflow_1.sol,integer_overflow_1.sol,mythril-0.24.7,solidity,,2024/03/24,20250902_1449,1756817662.7050815,11.17604923248291,1,{Integer_Arithmetic_Bugs_SWC_101@14},"{INTEGER_OVERFLOW,OVERFLOW,UNDERFLOW}",{},{},{}
samples/Split2/integer_overflow_add.sol,integer_overflow_add.sol,mythril-0.24.7,solidity,,2024/03/24,20250902_1449,1756817680.8266358,8.873760223388672,1,{Integer_Arithmetic_Bugs_SWC_101@17},"{INTEGER_OVERFLOW,OVERFLOW,UNDERFLOW}",{},{},{}
samples/Split2/lottery.sol,lottery.sol,mythril-0.24.7,solidity,--modules ArbitraryDelegateCall,2024/03/24,20250902_1449,1756817523.663332,9.578735828399658,0,{},{},{},{},{}
samples/Split2/lottery.sol,lottery.sol,mythril-0.24.7,solidity,"--modules Exceptions,UnexpectedEther",2024/03/24,20250902_1449,1756817885.7709074,9.62384295463562,0,{},{},{},{},{}
samples/Split2/open_address_lottery.sol,open_address_lottery.sol,mythril-0.24.7,solidity,--modules ExternalCalls,2024/03/24,20250902_1449,1756817553.650981,25.8574321269989,,{},{},{},{},{DOCKER_TIMEOUT}
samples/Split2/random_number_generator.sol,random_number_generator.sol,mythril-0.24.7,solidity,,2024/03/24,20250902_1449,1756817748.9064598,6.78432035446167,0,{},{},{},{},{}
samples/Split2/BECToken.sol,BECToken.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817418.309938,25.600986003875732,,{Overflow_bugs@264},"{INTEGER_OVERFLOW,OVERFLOW}",{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/Split2/insecure_transfer.sol,insecure_transfer.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817474.3174415,0.9919161796569824,0,{Overflow_bugs@18},"{INTEGER_OVERFLOW,OVERFLOW}",{},{},{}
samples/Split2/integer_overflow_1.sol,integer_overflow_1.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817493.4625177,1.0086760520935059,0,{Overflow_bugs@14},"{INTEGER_OVERFLOW,OVERFLOW}",{},{},{}
samples/Split2/integer_overflow_add.sol,integer_overflow_add.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817500.359289,0.9721877574920654,0,{Overflow_bugs@17},"{INTEGER_OVERFLOW,OVERFLOW}",{},{},{}
samples/Split2/lottery.sol,lottery.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817535.688443,2.1990067958831787,0,{Concurrency_bug@46},"{FRONT_RUNNING,TOD}",{},{},{}
samples/Split2/open_address_lottery.sol,open_address_lottery.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817544.3674555,6.872642517089844,0,"{Concurrency_bug@60,Overflow_bugs@56,Overflow_bugs@69,Underflow_bugs@63}","{FRONT_RUNNING,INTEGER_OVERFLOW,OVERFLOW,TOD,UNDERFLOW}",{},{},{}
samples/Split2/random_number_generator.sol,random_number_generator.sol,osiris,solidity,,2023/02/27,20250902_1449,1756817581.925641,0.9201607704162598,0,{},{},{},{},{}
samples/Split2/BECToken.sol,BECToken.sol,securify,solidity,,2022/11/17,20250902_1449,1756817758.117309,25.725765705108643,,{},{},{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/Split2/lottery.sol,lottery.sol,securify,solidity,,2022/11/17,20250902_1449,1756817857.4863086,25.877765893936157,,{},{},{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/Split2/BECToken.sol,BECToken.sol,slither-0.10.4,solidity,,2024/04/30,20250902_1449,1756817394.2756352,1.7358033657073975,255,"{constable_states@289,constable_states@290,constable_states@291,constable_states@292,external_function@261,naming_convention@116,naming_convention@138,naming_convention@150,naming_convention@249,naming_convention@253,naming_convention@257,naming_convention@261,naming_convention@65,naming_convention@81,solc_version,solc_version@7,too_many_digits@297}","{BLOCK_DEPENDENCE,INTEGER_OVERFLOW,OUTDATED_COMPILER,OVERFLOW,UNCLASSIFIED}",{},{},{}
samples/Split2/insecure_transfer.sol,insecure_transfer.sol,slither-0.10.4,solidity,,2024/04/30,20250902_1449,1756817398.6008666,0.8574092388153076,255,"{erc20_interface@9,naming_convention@13,solc_version,solc_version@7}","{BLOCK_DEPENDENCE,DELEGATECALL,INTEGER_OVERFLOW,OUTDATED_COMPILER,OVERFLOW}",{},{},{}
