filename,basename,toolid,toolmode,tool_args,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751849743.2278032,712.6350746154785,0,{Integer_Overflow@264},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751850458.2955291,892.3545036315918,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751851356.9820583,892.6930663585663,0,{Integer_Overflow@14},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751852252.2062662,892.6981160640717,0,{Integer_Overflow@17},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751853147.4052925,892.0926923751831,0,"{Block_Dependency@38,Transaction_Order_Dependency@42}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751854172.1559963,892.1612043380737,0,"{Block_Dependency@63,Block_Dependency@79,Integer_Overflow@63}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,confuzzius,solidity,,2022/12/31,20250707_0238,1751855078.1781313,1.819082260131836,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751848718.9132762,49.403067111968994,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751848770.748276,1.153573751449585,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751848786.209114,1.0158205032348633,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751848789.6337168,0.993941068649292,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751848793.0352533,1.2225232124328613,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751848822.3958848,1.7155389785766602,0,{Time_Manipulation@73},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,conkas,solidity,-vt time_manipulation,2022/11/11,20250707_0238,1751849739.7905607,1.027001142501831,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751855082.3930125,122.82700967788696,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751851353.1005456,1.4928631782531738,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751855253.5733306,1.004593849182129,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751855256.9794805,1.0775535106658936,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751854041.9280474,3.123950242996216,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751855066.7309883,9.026677131652832,0,"{Money_flow,Uninitialised_struct@92,Uninitialised_struct@95}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,honeybadger,solidity,,2023/02/27,20250707_0238,1751855320.1005244,0.904409646987915,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,maian,solidity,,2022/11/11,20250707_0238,1751855323.4258506,204.15423607826233,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,maian,solidity,,2022/11/11,20250707_0238,1751855207.627119,34.92114591598511,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,maian,solidity,,2022/11/11,20250707_0238,1751855529.9928942,30.98829436302185,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,maian,solidity,,2022/11/11,20250707_0238,1751855563.411355,32.30031204223633,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,maian,solidity,-c 0,2022/11/11,20250707_0238,1751848796.643348,11.644476413726807,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,maian,solidity,,2022/11/11,20250707_0238,1751855260.4648085,29.85666275024414,0,{No_prodigal_vulnerability_found},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,maian,solidity,,2022/11/11,20250707_0238,1751855598.1432207,32.439077615737915,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751855633.010109,515.7192099094391,0,{},{manticore.yml not found},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set),exception (manticore.exceptions.SolverError: Solver could not find a value for expression under current constraint set)}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751855244.968135,6.209085941314697,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751856151.1984189,2.5809319019317627,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751856156.193062,2.590041160583496,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751854047.4742162,122.28770875930786,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751855292.749258,24.929714679718018,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,manticore-0.3.7,solidity,,2022/11/17,20250707_0238,1751856161.2213652,1.4067227840423584,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,mythril-0.24.7,solidity,,2024/03/24,20250707_0238,1751856165.0309193,910.8526439666748,,{},{},{},{DOCKER_TIMEOUT}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,mythril-0.24.7,solidity,--modules ArbitraryDelegateCall,2024/03/24,20250707_0238,1751848774.3089972,9.503741264343262,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,mythril-0.24.7,solidity,,2024/03/24,20250707_0238,1751857078.2955277,9.282439708709717,1,{Integer_Arithmetic_Bugs_SWC_101@14},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,mythril-0.24.7,solidity,,2024/03/24,20250707_0238,1751857090.0249636,8.211740016937256,1,{Integer_Arithmetic_Bugs_SWC_101@17},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,mythril-0.24.7,solidity,--modules ArbitraryDelegateCall,2024/03/24,20250707_0238,1751848810.6866276,9.297532081604004,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,mythril-0.24.7,solidity,--modules ExternalCalls,2024/03/24,20250707_0238,1751848826.5194943,910.8794300556183,,{},{},{},{DOCKER_TIMEOUT}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,mythril-0.24.7,solidity,,2024/03/24,20250707_0238,1751857100.6440377,5.770374774932861,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/BECToken.sol,BECToken.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848695.2179146,1.519690990447998,255,"{constable_states@289,constable_states@290,constable_states@291,constable_states@292,external_function@261,naming_convention@116,naming_convention@138,naming_convention@150,naming_convention@249,naming_convention@253,naming_convention@257,naming_convention@261,naming_convention@65,naming_convention@81,solc_version,solc_version@7,too_many_digits@297}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/insecure_transfer.sol,insecure_transfer.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848699.3017218,0.8393893241882324,255,"{erc20_interface@9,naming_convention@13,solc_version,solc_version@7}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_1.sol,integer_overflow_1.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848702.5822005,0.7586696147918701,255,"{solc_version,solc_version@7}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/integer_overflow_add.sol,integer_overflow_add.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848705.7445452,0.8451464176177979,255,"{solc_version,solc_version@10}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/lottery.sol,lottery.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848708.996547,0.8601462841033936,255,"{cache_array_length@57,controlled_array_length@11,deprecated_standards@30,deprecated_standards@48,deprecated_standards@55,deprecated_standards@64,deprecated_standards@66,incorrect_equality@34,solc_version,solc_version@9}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/open_address_lottery.sol,open_address_lottery.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848712.2752576,0.9695005416870117,255,"{boolean_equal@46,constable_states@37,deprecated_standards@93,incorrect_equality@46,naming_convention@37,reentrancy_unlimited_gas@46,solc_version,solc_version@6,timestamp@46,uninitialized_storage@91,weak_prng@67}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/SecondoSplit/random_number_generator.sol,random_number_generator.sol,slither-0.10.4,solidity,,2024/04/30,20250707_0238,1751848715.6496985,0.8561811447143555,255,"{dead_code@14,solc_version,solc_version@7,weak_prng@14}",{},{},{}
